ucf_101 result
         | ApplyEyeMakeup |ApplyLipstick |Archery |BabyCrawling |BalanceBeam |BandMarching |BaseballPitch |Basketball |BasketballDunk |BenchPress |Biking |Billiards |BlowDryHair |BlowingCandles |BodyWeightSquats |Bowling |BoxingPunchingBag |BoxingSpeedBag |BreastStroke |BrushingTeeth |CleanAndJerk |CliffDiving |CricketBowling |CricketShot |CuttingInKitchen |Diving |Drumming |Fencing |FieldHockeyPenalty |FloorGymnastics |FrisbeeCatch |FrontCrawl |GolfSwing |Haircut |Hammering |HammerThrow |HandstandPushups |HandstandWalking |HeadMassage |HighJump |HorseRace |HorseRiding |HulaHoop |IceDancing |JavelinThrow |JugglingBalls |JumpingJack |JumpRope |Kayaking |Knitting |LongJump |Lunges |MilitaryParade |Mixing |MoppingFloor |Nunchucks |ParallelBars |PizzaTossing |PlayingCello |PlayingDaf |PlayingDhol |PlayingFlute |PlayingGuitar |PlayingPiano |PlayingSitar |PlayingTabla |PlayingViolin |PoleVault |PommelHorse |PullUps |Punch |PushUps |Rafting |RockClimbingIndoor |RopeClimbing |Rowing |SalsaSpin |ShavingBeard |Shotput |SkateBoarding |Skiing |Skijet |SkyDiving |SoccerJuggling |SoccerPenalty |StillRings |SumoWrestling |Surfing |Swing |TableTennisShot |TaiChi |TennisSwing |ThrowDiscus |TrampolineJumping |Typing |UnevenBars |VolleyballSpiking |WalkingWithDog |WallPushups |WritingOnBoard |YoYo |
Lunges | 0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.054 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.081 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.027 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.027 |0.649 |0.000 |0.000 |0.027 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.054 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.027 |0.054 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 | 
MilitaryParade | 0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |1.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 | 
Mixing | 0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.911 |0.000 |0.000 |0.000 |0.000 |0.000 |0.067 |0.000 |0.000 |0.000 |0.000 |0.000 |0.022 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 | 
MoppingFloor | 0.000 |0.000 |0.088 |0.029 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.882 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 | 
Nunchucks | 0.000 |0.000 |0.057 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.571 |0.000 |0.029 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.029 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.171 |0.029 |0.000 |0.086 |0.000 |0.000 |0.000 |0.029 |0.000 |0.000 |0.000 | 
ParallelBars | 0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |1.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 | 
PizzaTossing | 0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.061 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.030 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.030 |0.091 |0.000 |0.758 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.030 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 | 
PlayingCello | 0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.023 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.023 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.023 |0.000 |0.000 |0.000 |0.068 |0.000 |0.000 |0.000 |0.000 |0.000 |0.773 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.091 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 | 
PlayingDaf | 0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |1.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 | 
PlayingDhol | 0.000 |0.000 |0.061 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.061 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.878 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 | 
PlayingFlute | 0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.958 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.042 | 
PlayingGuitar | 0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |1.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 | 
PlayingPiano | 0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |1.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 | 
PlayingSitar | 0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |1.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 | 
PlayingTabla | 0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.032 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.968 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 | 
PlayingViolin | 0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |1.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 | 
PoleVault | 0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |1.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 | 
PommelHorse | 0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |1.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 | 
PullUps | 0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.036 |0.000 |0.714 |0.000 |0.000 |0.000 |0.107 |0.143 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 | 
Punch | 0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.051 |0.000 |0.000 |0.026 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.026 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.897 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 | 
PushUps | 0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.867 |0.000 |0.133 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 | 
Rafting | 0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.143 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.857 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 | 
RockClimbingIndoor | 0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.024 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.976 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 | 
RopeClimbing | 0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.029 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.971 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 | 
Rowing | 0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |1.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 | 
